
conv weights: lr 0.005000, wd 0.000100	bn weights: lr 0.005000, wd 0.000010	relu weights: lr 0.005000, wd 0.000000
=> loading checkpoint from ''
no checkpoint loaded

Epoch: [00/20][0001/2041]	Time 3.948	Data 3.905	Loss 427742.5980 (avg:17822.6083)	lr 0.005000	
Epoch: [00/20][0811/2041]	Time 1.341	Data 1.256	Loss 337859.9778 (avg:15070.6357)	lr 0.005000	
Epoch: [00/20][0821/2041]	Time 1.404	Data 1.335	Loss 256731.5831 (avg:15052.7099)	lr 0.005000	
Epoch: [00/20][0831/2041]	Time 1.146	Data 1.084	Loss 278434.8915 (avg:15037.5934)	lr 0.005000	
Epoch: [00/20][0841/2041]	Time 1.261	Data 1.188	Loss 287601.5730 (avg:15013.7999)	lr 0.005000	
Epoch: [00/20][0851/2041]	Time 1.294	Data 1.266	Loss 357814.7415 (avg:15010.8159)	lr 0.005000	
Epoch: [00/20][0861/2041]	Time 1.235	Data 1.195	Loss 291940.4341 (avg:15008.4144)	lr 0.005000	
Epoch: [00/20][0871/2041]	Time 1.214	Data 1.185	Loss 295661.0930 (avg:15003.3264)	lr 0.005000	
Epoch: [00/20][0881/2041]	Time 1.219	Data 1.163	Loss 330924.2404 (avg:14968.6178)	lr 0.005000	
Epoch: [00/20][0891/2041]	Time 1.157	Data 1.128	Loss 306872.5020 (avg:14949.2399)	lr 0.005000	
Epoch: [00/20][0901/2041]	Time 1.152	Data 1.092	Loss 278989.2892 (avg:14935.4521)	lr 0.005000	
Epoch: [00/20][0911/2041]	Time 1.257	Data 1.226	Loss 310634.5978 (avg:14918.4357)	lr 0.005000	
Epoch: [00/20][0921/2041]	Time 1.102	Data 1.042	Loss 364639.5451 (avg:14905.5078)	lr 0.005000	
Epoch: [00/20][0931/2041]	Time 1.350	Data 1.290	Loss 434016.7795 (avg:14911.4512)	lr 0.005000	
Epoch: [00/20][0941/2041]	Time 1.216	Data 1.155	Loss 296838.9626 (avg:14894.0900)	lr 0.005000	
Epoch: [00/20][0951/2041]	Time 1.186	Data 1.129	Loss 403438.8120 (avg:14892.1219)	lr 0.005000	
Epoch: [00/20][0961/2041]	Time 1.116	Data 1.082	Loss 356018.1136 (avg:14890.0895)	lr 0.005000	
Epoch: [00/20][0971/2041]	Time 1.214	Data 1.155	Loss 247411.4177 (avg:14894.8985)	lr 0.005000	
Epoch: [00/20][0981/2041]	Time 1.378	Data 1.317	Loss 346490.4504 (avg:14882.6602)	lr 0.005000	
Epoch: [00/20][0991/2041]	Time 1.161	Data 1.122	Loss 394267.4357 (avg:14873.4164)	lr 0.005000	
Epoch: [00/20][1001/2041]	Time 1.243	Data 1.186	Loss 281929.9135 (avg:14850.1895)	lr 0.005000	
Epoch: [00/20][1011/2041]	Time 1.332	Data 1.272	Loss 408325.0741 (avg:14848.7393)	lr 0.005000	
Epoch: [00/20][1021/2041]	Time 1.179	Data 1.084	Loss 325731.1168 (avg:14833.8902)	lr 0.005000	
Epoch: [00/20][1031/2041]	Time 1.149	Data 1.097	Loss 267726.8696 (avg:14821.3036)	lr 0.005000	
Epoch: [00/20][1041/2041]	Time 1.176	Data 1.115	Loss 388436.8496 (avg:14826.5510)	lr 0.005000	
Epoch: [00/20][1051/2041]	Time 1.300	Data 1.267	Loss 351894.6846 (avg:14819.7055)	lr 0.005000	
Epoch: [00/20][1061/2041]	Time 1.065	Data 1.037	Loss 270740.5275 (avg:14819.2570)	lr 0.005000	
Epoch: [00/20][1071/2041]	Time 1.134	Data 1.065	Loss 291838.9509 (avg:14824.5752)	lr 0.005000	
Epoch: [00/20][1081/2041]	Time 1.324	Data 1.268	Loss 346988.7271 (avg:14820.6451)	lr 0.005000	
Epoch: [00/20][1091/2041]	Time 1.169	Data 1.135	Loss 322262.4225 (avg:14813.4738)	lr 0.005000	
Epoch: [00/20][1101/2041]	Time 1.031	Data 0.988	Loss 266578.2440 (avg:14805.8637)	lr 0.005000	
Epoch: [00/20][1111/2041]	Time 1.256	Data 1.195	Loss 493535.2242 (avg:14788.3313)	lr 0.005000	
Epoch: [00/20][1121/2041]	Time 1.171	Data 1.142	Loss 310868.9033 (avg:14774.1328)	lr 0.005000	
Epoch: [00/20][1131/2041]	Time 1.395	Data 1.351	Loss 388384.4596 (avg:14761.7094)	lr 0.005000	
Epoch: [00/20][1141/2041]	Time 1.263	Data 1.232	Loss 368890.8427 (avg:14754.7301)	lr 0.005000	
Epoch: [00/20][1151/2041]	Time 1.330	Data 1.268	Loss 366810.0559 (avg:14751.2141)	lr 0.005000	
Epoch: [00/20][1161/2041]	Time 1.267	Data 1.206	Loss 314895.5898 (avg:14749.2733)	lr 0.005000	
Epoch: [00/20][1171/2041]	Time 1.273	Data 1.216	Loss 315464.2322 (avg:14747.0114)	lr 0.005000	
Epoch: [00/20][1181/2041]	Time 1.104	Data 1.039	Loss 268439.3502 (avg:14735.3434)	lr 0.005000	
Epoch: [00/20][1191/2041]	Time 1.203	Data 1.167	Loss 296937.2188 (avg:14722.7939)	lr 0.005000	
Epoch: [00/20][1201/2041]	Time 1.323	Data 1.262	Loss 365052.6939 (avg:14713.9281)	lr 0.005000	
Epoch: [00/20][1211/2041]	Time 1.129	Data 1.100	Loss 363216.5651 (avg:14720.9991)	lr 0.005000	
Epoch: [00/20][1221/2041]	Time 1.305	Data 1.243	Loss 354130.8496 (avg:14706.0003)	lr 0.005000	
Epoch: [00/20][1231/2041]	Time 1.289	Data 1.231	Loss 353712.6805 (avg:14697.9334)	lr 0.005000	
Epoch: [00/20][1241/2041]	Time 1.189	Data 1.132	Loss 268816.4890 (avg:14700.9385)	lr 0.005000	
Epoch: [00/20][1251/2041]	Time 1.459	Data 1.398	Loss 459084.0663 (avg:14696.9727)	lr 0.005000	
Epoch: [00/20][1261/2041]	Time 1.206	Data 1.145	Loss 295885.2612 (avg:14693.9301)	lr 0.005000	
Epoch: [00/20][1271/2041]	Time 1.139	Data 1.074	Loss 361197.5054 (avg:14689.0078)	lr 0.005000	
Epoch: [00/20][1281/2041]	Time 1.113	Data 1.052	Loss 302140.6049 (avg:14685.6969)	lr 0.005000	
Epoch: [00/20][1291/2041]	Time 1.087	Data 1.030	Loss 264151.0809 (avg:14672.6854)	lr 0.005000	
Epoch: [00/20][1301/2041]	Time 1.243	Data 1.178	Loss 243520.3480 (avg:14671.4968)	lr 0.005000	
Epoch: [00/20][1311/2041]	Time 1.253	Data 1.192	Loss 304958.9695 (avg:14659.2036)	lr 0.005000	
Epoch: [00/20][1321/2041]	Time 1.328	Data 1.199	Loss 368945.2396 (avg:14645.4987)	lr 0.005000	
Epoch: [00/20][1331/2041]	Time 1.550	Data 1.520	Loss 403415.8551 (avg:14644.7286)	lr 0.005000	
Epoch: [00/20][1341/2041]	Time 1.169	Data 1.126	Loss 353107.8024 (avg:14640.1571)	lr 0.005000	
Epoch: [00/20][1351/2041]	Time 1.151	Data 1.089	Loss 328521.4392 (avg:14625.4434)	lr 0.005000	
Epoch: [00/20][1361/2041]	Time 1.051	Data 1.004	Loss 213719.5044 (avg:14616.4236)	lr 0.005000	
Epoch: [00/20][1371/2041]	Time 1.269	Data 1.194	Loss 393565.7762 (avg:14610.8933)	lr 0.005000	
Epoch: [00/20][1381/2041]	Time 1.381	Data 1.320	Loss 391452.3286 (avg:14609.7602)	lr 0.005000	
Epoch: [00/20][1391/2041]	Time 1.316	Data 1.254	Loss 374557.1956 (avg:14607.7170)	lr 0.005000	
Epoch: [00/20][1401/2041]	Time 1.193	Data 1.128	Loss 334649.7468 (avg:14592.7614)	lr 0.005000	
Epoch: [00/20][1411/2041]	Time 1.174	Data 1.112	Loss 383468.5881 (avg:14593.6251)	lr 0.005000	
Epoch: [00/20][1421/2041]	Time 1.174	Data 1.143	Loss 240846.4089 (avg:14578.3179)	lr 0.005000	
Epoch: [00/20][1431/2041]	Time 1.199	Data 1.138	Loss 387665.9827 (avg:14566.0963)	lr 0.005000	
Epoch: [00/20][1441/2041]	Time 1.338	Data 1.274	Loss 429829.6104 (avg:14563.9242)	lr 0.005000	
Epoch: [00/20][1451/2041]	Time 0.994	Data 0.960	Loss 309042.6001 (avg:14547.5824)	lr 0.005000	
Epoch: [00/20][1461/2041]	Time 1.175	Data 1.117	Loss 342967.6248 (avg:14543.6783)	lr 0.005000	
Epoch: [00/20][1471/2041]	Time 1.190	Data 1.133	Loss 302364.7336 (avg:14536.9585)	lr 0.005000	
Epoch: [00/20][1481/2041]	Time 1.398	Data 1.337	Loss 460676.3600 (avg:14531.9736)	lr 0.005000	
Epoch: [00/20][1491/2041]	Time 1.245	Data 1.200	Loss 373416.9480 (avg:14522.0060)	lr 0.005000	
Epoch: [00/20][1501/2041]	Time 1.302	Data 1.251	Loss 407162.3563 (avg:14517.3658)	lr 0.005000	
Epoch: [00/20][1511/2041]	Time 1.148	Data 1.092	Loss 391720.4991 (avg:14507.2582)	lr 0.005000	
Epoch: [00/20][1521/2041]	Time 1.258	Data 1.197	Loss 399705.4731 (avg:14507.4912)	lr 0.005000	
Epoch: [00/20][1531/2041]	Time 1.249	Data 1.217	Loss 383096.3567 (avg:14502.9172)	lr 0.005000	
Epoch: [00/20][1541/2041]	Time 1.227	Data 1.194	Loss 309145.2961 (avg:14497.2397)	lr 0.005000	
Epoch: [00/20][1551/2041]	Time 1.265	Data 1.190	Loss 381374.2736 (avg:14493.6338)	lr 0.005000	
Epoch: [00/20][1561/2041]	Time 1.253	Data 1.192	Loss 371255.5006 (avg:14476.6822)	lr 0.005000	
Epoch: [00/20][1571/2041]	Time 1.181	Data 1.112	Loss 389999.4406 (avg:14471.0721)	lr 0.005000	
Epoch: [00/20][1581/2041]	Time 1.204	Data 1.110	Loss 376869.5601 (avg:14462.4126)	lr 0.005000	
Epoch: [00/20][1591/2041]	Time 1.260	Data 1.173	Loss 309517.4034 (avg:14453.3556)	lr 0.005000	
Epoch: [00/20][1601/2041]	Time 1.218	Data 1.161	Loss 382590.0265 (avg:14447.2976)	lr 0.005000	
Epoch: [00/20][1611/2041]	Time 1.408	Data 1.374	Loss 318974.2278 (avg:14450.0118)	lr 0.005000	
Epoch: [00/20][1621/2041]	Time 1.323	Data 1.271	Loss 453834.2504 (avg:14448.8602)	lr 0.005000	
Epoch: [00/20][1631/2041]	Time 1.183	Data 1.120	Loss 325967.4185 (avg:14451.0865)	lr 0.005000	
Epoch: [00/20][1641/2041]	Time 1.344	Data 1.292	Loss 354423.7253 (avg:14445.7979)	lr 0.005000	
Epoch: [00/20][1651/2041]	Time 1.046	Data 1.015	Loss 316135.4427 (avg:14436.6645)	lr 0.005000	
Epoch: [00/20][1661/2041]	Time 1.236	Data 1.172	Loss 339888.3828 (avg:14437.5296)	lr 0.005000	
Epoch: [00/20][1671/2041]	Time 1.303	Data 1.238	Loss 314695.4347 (avg:14424.6152)	lr 0.005000	
Epoch: [00/20][1681/2041]	Time 1.200	Data 1.140	Loss 338850.9472 (avg:14418.3887)	lr 0.005000	
Epoch: [00/20][1691/2041]	Time 1.388	Data 1.327	Loss 248367.3873 (avg:14404.1540)	lr 0.005000	
Epoch: [00/20][1701/2041]	Time 1.316	Data 1.258	Loss 330264.3602 (avg:14402.0504)	lr 0.005000	
Epoch: [00/20][1711/2041]	Time 1.221	Data 1.159	Loss 342115.1919 (avg:14395.0981)	lr 0.005000	
Epoch: [00/20][1721/2041]	Time 1.234	Data 1.173	Loss 256380.4336 (avg:14393.4632)	lr 0.005000	
Epoch: [00/20][1731/2041]	Time 1.234	Data 1.204	Loss 342777.6940 (avg:14387.9839)	lr 0.005000	
Epoch: [00/20][1741/2041]	Time 1.272	Data 1.212	Loss 274005.2828 (avg:14390.7005)	lr 0.005000	
Epoch: [00/20][1751/2041]	Time 1.301	Data 1.270	Loss 389275.4703 (avg:14388.8623)	lr 0.005000	
Epoch: [00/20][1761/2041]	Time 1.149	Data 1.113	Loss 330855.9509 (avg:14380.2104)	lr 0.005000	
Epoch: [00/20][1771/2041]	Time 1.232	Data 1.173	Loss 339703.0986 (avg:14369.0334)	lr 0.005000	
Epoch: [00/20][1781/2041]	Time 1.093	Data 1.035	Loss 226835.2664 (avg:14362.8775)	lr 0.005000	
Epoch: [00/20][1791/2041]	Time 1.250	Data 1.183	Loss 240524.5768 (avg:14360.8201)	lr 0.005000	
Epoch: [00/20][1801/2041]	Time 1.208	Data 1.149	Loss 310651.9226 (avg:14355.9946)	lr 0.005000	
Epoch: [00/20][1811/2041]	Time 1.155	Data 1.111	Loss 298738.6537 (avg:14349.9783)	lr 0.005000	
Epoch: [00/20][1821/2041]	Time 1.267	Data 1.206	Loss 335708.5586 (avg:14348.5655)	lr 0.005000	
Epoch: [00/20][1831/2041]	Time 1.149	Data 1.076	Loss 441777.4734 (avg:14345.6798)	lr 0.005000	
Epoch: [00/20][1841/2041]	Time 1.389	Data 1.317	Loss 363467.2485 (avg:14341.4603)	lr 0.005000	
Epoch: [00/20][1851/2041]	Time 1.148	Data 1.087	Loss 330416.4546 (avg:14332.1353)	lr 0.005000	
Epoch: [00/20][1861/2041]	Time 1.276	Data 1.220	Loss 384382.1273 (avg:14324.7907)	lr 0.005000	
Epoch: [00/20][1871/2041]	Time 1.159	Data 1.130	Loss 312784.4797 (avg:14318.7963)	lr 0.005000	
Epoch: [00/20][1881/2041]	Time 1.091	Data 1.029	Loss 235470.7749 (avg:14317.2896)	lr 0.005000	
Epoch: [00/20][1891/2041]	Time 1.235	Data 1.141	Loss 256357.0121 (avg:14303.1279)	lr 0.005000	
Epoch: [00/20][1901/2041]	Time 1.235	Data 1.176	Loss 334438.1667 (avg:14296.0455)	lr 0.005000	
Epoch: [00/20][1911/2041]	Time 1.259	Data 1.204	Loss 423969.7209 (avg:14292.0033)	lr 0.005000	
Epoch: [00/20][1921/2041]	Time 1.059	Data 1.023	Loss 283124.6620 (avg:14288.5712)	lr 0.005000	
Epoch: [00/20][1931/2041]	Time 1.271	Data 1.206	Loss 409864.2773 (avg:14283.0730)	lr 0.005000	
Epoch: [00/20][1941/2041]	Time 1.093	Data 1.032	Loss 213642.6617 (avg:14277.2468)	lr 0.005000	
Epoch: [00/20][1951/2041]	Time 1.346	Data 1.261	Loss 380699.9702 (avg:14273.5221)	lr 0.005000	
Epoch: [00/20][1961/2041]	Time 1.185	Data 1.138	Loss 356283.5660 (avg:14274.7969)	lr 0.005000	
Epoch: [00/20][1971/2041]	Time 1.237	Data 1.176	Loss 308331.3280 (avg:14273.6700)	lr 0.005000	
Epoch: [00/20][1981/2041]	Time 1.321	Data 1.260	Loss 458790.0833 (avg:14265.9517)	lr 0.005000	
Epoch: [00/20][1991/2041]	Time 1.278	Data 1.203	Loss 368974.6371 (avg:14266.0923)	lr 0.005000	
Epoch: [00/20][2001/2041]	Time 1.161	Data 1.075	Loss 303981.1057 (avg:14264.2102)	lr 0.005000	
Epoch: [00/20][2011/2041]	Time 1.174	Data 1.133	Loss 274771.2896 (avg:14262.3057)	lr 0.005000	
Epoch: [00/20][2021/2041]	Time 1.163	Data 1.103	Loss 383227.6240 (avg:14254.1764)	lr 0.005000	
Epoch: [00/20][2031/2041]	Time 1.270	Data 1.209	Loss 477481.4838 (avg:14251.4932)	lr 0.005000	
Epoch: [00/20][2041/2041]	Time 1.202	Data 1.117	Loss 380216.8309 (avg:14248.0101)	lr 0.005000	

Epoch: [01/20][0001/2041]	Time 1.460	Data 1.404	Loss 361753.9220 (avg:15073.0801)	lr 0.005000	
Epoch: [01/20][0011/2041]	Time 1.186	Data 1.151	Loss 280345.7373 (avg:12018.8527)	lr 0.005000	
Epoch: [01/20][0021/2041]	Time 1.098	Data 1.041	Loss 281162.6546 (avg:12600.1882)	lr 0.005000	
Epoch: [01/20][0031/2041]	Time 1.263	Data 1.202	Loss 404818.6400 (avg:13101.5355)	lr 0.005000	
Epoch: [01/20][0041/2041]	Time 1.419	Data 1.359	Loss 299362.7123 (avg:13105.9207)	lr 0.005000	
Epoch: [01/20][0051/2041]	Time 1.245	Data 1.183	Loss 397440.7029 (avg:13114.7133)	lr 0.005000	
Epoch: [01/20][0061/2041]	Time 1.211	Data 1.154	Loss 411009.4788 (avg:13392.3094)	lr 0.005000	
Epoch: [01/20][0071/2041]	Time 1.268	Data 1.210	Loss 260762.8814 (avg:13288.4720)	lr 0.005000	
Epoch: [01/20][0081/2041]	Time 1.077	Data 1.047	Loss 305106.9927 (avg:13411.0264)	lr 0.005000	
Epoch: [01/20][0091/2041]	Time 1.174	Data 1.136	Loss 319476.7075 (avg:13361.3919)	lr 0.005000	
Epoch: [01/20][0101/2041]	Time 1.227	Data 1.189	Loss 287447.8346 (avg:13362.1992)	lr 0.005000	
Epoch: [01/20][0111/2041]	Time 1.100	Data 1.030	Loss 277446.2146 (avg:13303.8702)	lr 0.005000	
Epoch: [01/20][0121/2041]	Time 1.230	Data 1.161	Loss 341090.2045 (avg:13293.2038)	lr 0.005000	
Epoch: [01/20][0131/2041]	Time 1.085	Data 1.038	Loss 303511.5359 (avg:13214.7065)	lr 0.005000	
Epoch: [01/20][0141/2041]	Time 1.182	Data 1.113	Loss 295955.1333 (avg:13231.0758)	lr 0.005000	
Epoch: [01/20][0151/2041]	Time 1.269	Data 1.240	Loss 329220.4290 (avg:13208.5907)	lr 0.005000	
Epoch: [01/20][0161/2041]	Time 1.294	Data 1.233	Loss 380196.7593 (avg:13259.0209)	lr 0.005000	
Epoch: [01/20][0171/2041]	Time 1.108	Data 1.047	Loss 241233.0385 (avg:13289.9124)	lr 0.005000	
Epoch: [01/20][0181/2041]	Time 1.392	Data 1.335	Loss 310532.6698 (avg:13315.2110)	lr 0.005000	
Epoch: [01/20][0191/2041]	Time 1.370	Data 1.304	Loss 361701.9883 (avg:13353.7294)	lr 0.005000	
